Chromosome	Start	End	width	strand	bases	gc	mappability	blacklist	residual	arm	bin
chr12	4000001	5000000	1000000	*	100	42.8555	90.4564	0	0.0283281497119192	12p	1494
chr12	5000001	6000000	1000000	*	100	44.008	92.6617	0	0.0294787011318645	12p	1495
chr12	6000001	7000000	1000000	*	99.9998	49.760299520599	83.7714	0	0.0203211443740827	12p	1496
chr12	7000001	8000000	1000000	*	99.9	42.5501501501502	76.6593	0	-0.0152983972354956	12p	1497
chr12	9000001	10000000	1000000	*	100	39.8775	78.1689	0	-0.0467193821963675	12p	1498
chr12	10000001	11000000	1000000	*	100	37.57	86.3728	0	-0.00820742657122958	12p	1499
chr12	11000001	12000000	1000000	*	100	40.3261	82.4183	0	0.0395180072095488	12p	1500
chr12	12000001	13000000	1000000	*	100	42.6163	84.694	0	0.0135830504583463	12p	1501
chr12	13000001	14000000	1000000	*	100	41.5412	93.6043	0	0.0360027423509767	12p	1502
chr12	14000001	15000000	1000000	*	100	39.5972	85.0051	0	-0.0113945697419373	12p	1503
chr12	15000001	16000000	1000000	*	100	37.4407	92.1676	0	0.0253766910986667	12p	1504
chr12	16000001	17000000	1000000	*	100	36.6245	92.8859	0	0.00660314434334852	12p	1505
chr12	17000001	18000000	1000000	*	100	35.5742	87.0217	0	-0.0168701115531192	12p	1506
chr12	18000001	19000000	1000000	*	100	36.3553	89.5654	0	-0.00717363809495619	12p	1507
chr12	23000001	24000000	1000000	*	100	36.0542	90.9847	0	0.0248353298112779	12p	1508
chr12	24000001	25000000	1000000	*	100	37.9674	92.8399	0	0.0372780302768887	12p	1509
chr12	25000001	26000000	1000000	*	100	39.0022	86.5764	0	0.0207297900219413	12p	1510
chr12	26000001	27000000	1000000	*	100	39.0107	91.1641	0	0.0580259085156931	12p	1511
chr12	28000001	29000000	1000000	*	100	36.6962	90.6081	0	0.0222323987499125	12p	1512
chr12	29000001	30000000	1000000	*	100	38.5726	86.9881	0	-0.00756353167916279	12p	1513
chr12	30000001	31000000	1000000	*	100	40.6101	88.5488	0	-0.0313248653419347	12p	1514
chr12	32000001	33000000	1000000	*	100	41.095	82.2681	0	0.00359253251709279	12p	1515
chr12	33000001	34000000	1000000	*	100	36.7271	82.2478	0	-0.0148758360379173	12p	1516
chr12	38000001	39000000	1000000	*	100	37.5978	79.1553	0	-0.0416322275798707	12q	1517
chr12	39000001	40000000	1000000	*	100	37.0751	85.2096	0	0.0291822449303433	12q	1518
chr12	42000001	43000000	1000000	*	100	39.689	85.406	0	0.00472773579500285	12q	1519
chr12	43000001	44000000	1000000	*	100	36.9773	89.1515	0	0.00983020285143443	12q	1520
chr12	44000001	45000000	1000000	*	100	36.8522	88.4657	0	0.0247421958012274	12q	1521
chr12	45000001	46000000	1000000	*	100	38.55	90.1963	0	0.0156071758203568	12q	1522
chr12	46000001	47000000	1000000	*	100	38.8931	84.2221	0	0.0347672918982321	12q	1523
chr12	47000001	48000000	1000000	*	100	43.148	87.6199	0	-0.0094118086230266	12q	1524
chr12	48000001	49000000	1000000	*	100	43.6881	81.2897	0	0.0259721024030785	12q	1525
chr12	50000001	51000000	1000000	*	100	43.0902	79.3722	0	0.0190508325313402	12q	1526
chr12	51000001	52000000	1000000	*	100	44.8865	83.4135	0	0.0216479971922712	12q	1527
chr12	52000001	53000000	1000000	*	100	49.628	89.5708	0	0.0272166251400141	12q	1528
chr12	53000001	54000000	1000000	*	100	47.1137	84.3783	0	0.00333211851120585	12q	1529
chr12	54000001	55000000	1000000	*	100	44.8301	82.8714	0	0.0142881138357366	12q	1530
chr12	55000001	56000000	1000000	*	100	40.6457	79.4937	0	0.0286205494343994	12q	1531
chr12	56000001	57000000	1000000	*	100	46.5169	77.152	0	0.04492702321245	12q	1532
chr12	57000001	58000000	1000000	*	100	47.7352	85.3307	0	0.00514425937309415	12q	1533
chr12	58000001	59000000	1000000	*	100	38.4137	87.1532	0	0.0325906047253758	12q	1534
chr12	59000001	60000000	1000000	*	100	36.2929	88.8283	0	0.00764366688897278	12q	1535
chr12	60000001	61000000	1000000	*	100	34.7208	89.788	0	-0.0238366055899592	12q	1536
chr12	61000001	62000000	1000000	*	100	36.1515	86.5266	0	-0.0106554621512266	12q	1537
chr12	63000001	64000000	1000000	*	100	38.1673	77.168	0	-0.0127710635887326	12q	1538
chr12	64000001	65000000	1000000	*	100	41.239	83.4341	0	0.000752840172321023	12q	1539
chr12	65000001	66000000	1000000	*	100	38.7387	91.213	0	0.00460330935951636	12q	1540
chr12	66000001	67000000	1000000	*	100	39.0018	89.91	0	0.0133816268662884	12q	1541
chr12	67000001	68000000	1000000	*	100	39.4403	89.6528	0	0.0150285037452202	12q	1542
chr12	68000001	69000000	1000000	*	100	40.2161	87.4063	0	0.0228868271289745	12q	1543
chr12	69000001	70000000	1000000	*	100	39.9029	87.4496	0	0.00954064614231853	12q	1544
chr12	70000001	71000000	1000000	*	100	37.9759	88.5304	0	-0.0172911499728626	12q	1545
chr12	71000001	72000000	1000000	*	100	37.7463	91.1568	0	-0.0088007873763023	12q	1546
chr12	72000001	73000000	1000000	*	100	36.4787	90.3304	0	0.024751859063902	12q	1547
chr12	73000001	74000000	1000000	*	100	34.9961	86.5153	0	-0.022163821095995	12q	1548
chr12	74000001	75000000	1000000	*	100	35.1794	89.2757	0	0.0052295091762099	12q	1549
chr12	75000001	76000000	1000000	*	100	37.2405	90.738	0	0.0047079613833817	12q	1550
chr12	76000001	77000000	1000000	*	100	39.1004	88.292	0	-0.0267872980241771	12q	1551
chr12	77000001	78000000	1000000	*	100	36.8888	89.8898	0	0.0132135401414084	12q	1552
chr12	78000001	79000000	1000000	*	100	35.1934	92.8049	0	0.0180288144060015	12q	1553
chr12	79000001	80000000	1000000	*	100	37.2767	89.3311	0	-0.00171383140213771	12q	1554
chr12	81000001	82000000	1000000	*	100	35.0831	90.7092	0	0.0185190003915632	12q	1555
chr12	82000001	83000000	1000000	*	100	36.5317	89.1052	0	-0.018732808952972	12q	1556
chr12	83000001	84000000	1000000	*	100	36.1663	85.9074	0	0.00245831040368838	12q	1557
chr12	84000001	85000000	1000000	*	100	34.6561	91.8309	0	-0.00885851103119878	12q	1558
chr12	85000001	86000000	1000000	*	100	34.6644	92.0124	0	0.00256488056282533	12q	1559
chr12	86000001	87000000	1000000	*	100	34.5821	87.8332	0	-0.0169423356289251	12q	1560
chr12	87000001	88000000	1000000	*	100	35.3681	86.9203	0	0.0243676851050582	12q	1561
chr12	88000001	89000000	1000000	*	100	36.2483	89.6963	0	0.0158496806666797	12q	1562
chr12	89000001	90000000	1000000	*	100	38.435	92.1712	0	0.0437030089324183	12q	1563
chr12	90000001	91000000	1000000	*	100	35.7657	91.8304	0	0.0297289023343192	12q	1564
chr12	91000001	92000000	1000000	*	100	36.1389	93.3237	0	0.0624274271924957	12q	1565
chr12	92000001	93000000	1000000	*	100	39.311	88.4216	0	0.0579268477287195	12q	1566
chr12	93000001	94000000	1000000	*	100	41.3271	88.0308	0	0.020327163970321	12q	1567
chr12	94000001	95000000	1000000	*	100	42.0174	87.4006	0	0.0303520507908316	12q	1568
chr12	95000001	96000000	1000000	*	100	41.0582	82.9614	0	0.00497576210049533	12q	1569
chr12	96000001	97000000	1000000	*	100	39.8791	87.1051	0	0.0101971576083549	12q	1570
chr12	97000001	98000000	1000000	*	100	38.6439	88.9469	0	0.0307713730205733	12q	1571
chr12	98000001	99000000	1000000	*	100	40.5921	89.077	0	0.00295075530968991	12q	1572
chr12	99000001	100000000	1000000	*	100	37.2284	88.8815	0	0.0108560124321112	12q	1573
chr12	100000001	101000000	1000000	*	100	39.9735	86.8935	0	-0.0156797469411941	12q	1574
chr12	102000001	103000000	1000000	*	100	39.1536	89.5559	0	0.0335041997950897	12q	1575
chr12	103000001	104000000	1000000	*	100	40.1509	89.482	0	0.0368322357090255	12q	1576
chr12	104000001	105000000	1000000	*	100	42.5617	86.9503	0	0.0132316065619026	12q	1577
chr12	105000001	106000000	1000000	*	100	41.2557	88.6945	0	0.031528934948809	12q	1578
chr12	106000001	107000000	1000000	*	100	41.8204	89.0979	0	0.00820591035211604	12q	1579
chr12	107000001	108000000	1000000	*	100	42.9999	89.085	0	0.00772404688793149	12q	1580
chr12	108000001	109000000	1000000	*	100	45.9751	91.0638	0	0.0507114718629041	12q	1581
chr12	109000001	110000000	1000000	*	100	47.5138	88.0805	0	0.018030283503033	12q	1582
chr12	110000001	111000000	1000000	*	100	44.9214	79.7968	0	0.0301509747336206	12q	1583
chr12	111000001	112000000	1000000	*	100	46.6651	81.4296	0	0.0257614177832028	12q	1584
chr12	112000001	113000000	1000000	*	100	43.8049	84.8221	0	0.0232018382056287	12q	1585
chr12	113000001	114000000	1000000	*	100	49.3191	90.0406	0	0.0140459528517162	12q	1586
chr12	114000001	115000000	1000000	*	100	44.3122	90.5683	0	-0.023918719069665	12q	1587
chr12	115000001	116000000	1000000	*	100	42.6181	93.4949	0	0.0162821968681864	12q	1588
chr12	116000001	117000000	1000000	*	100	43.4995	88.0218	0	-0.01121402900977	12q	1589
chr12	117000001	118000000	1000000	*	100	46.0116	87.9513	0	-0.00444721973635087	12q	1590
chr12	118000001	119000000	1000000	*	100	42.6815	85.049	0	0.00500515454144823	12q	1591
chr12	119000001	120000000	1000000	*	100	43.9624	87.091	0	0.0108630656421019	12q	1592
chr12	120000001	121000000	1000000	*	100	47.2669	80.7465	0	0.0118670540069384	12q	1593
chr12	121000001	122000000	1000000	*	100	48.7256	78.6386	0	0.00944223092476038	12q	1594
chr12	122000001	123000000	1000000	*	99.9999	47.014547014547	79.0815	0	-0.0105731833667701	12q	1595
chr12	124000001	125000000	1000000	*	100	51.4624	89.6338	0	-0.0128592767827752	12q	1596
chr12	125000001	126000000	1000000	*	100	44.1203	89.4959	0	0.0242342064023672	12q	1597
chr12	127000001	128000000	1000000	*	100	41.3504	90.386	0	-0.030722514991454	12q	1598
chr12	128000001	129000000	1000000	*	100	44.9494	89.8271	0	-0.0311288693012493	12q	1599
chr12	129000001	130000000	1000000	*	100	43.023	88.6883	0	-0.0219324159644559	12q	1600
chr12	131000001	132000000	1000000	*	100	51.0198	84.6614	0	-0.0528725404335244	12q	1601
chr12	132000001	133000000	1000000	*	99.8998	54.2913999827827	85.3612	0	-0.0105298667778765	12q	1602
chr13	20000001	21000000	1000000	*	100	42.6058	87.2728	0	-0.0486512543371265	13q	1603
chr13	21000001	22000000	1000000	*	100	42.3515	84.03	0	-0.0405623460634496	13q	1604
chr13	22000001	23000000	1000000	*	100	39.5202	87.4265	0	-0.0258455103294811	13q	1605
chr13	23000001	24000000	1000000	*	100	40.6982	87.2723	0	-0.0223680875696035	13q	1606
chr13	24000001	25000000	1000000	*	100	43.0672	80.1233	0	-0.0458994342465856	13q	1607
chr13	26000001	27000000	1000000	*	100	42.0926	90.6726	0	-0.0277242865841933	13q	1608
chr13	27000001	28000000	1000000	*	100	42.9857	89.5921	0	-0.0246135637257384	13q	1609
chr13	28000001	29000000	1000000	*	100	41.1689	87.4419	0	-0.00223831009378833	13q	1610
chr13	29000001	30000000	1000000	*	100	41.6704	88.7654	0	-0.0203705773955877	13q	1611
chr13	30000001	31000000	1000000	*	100	43.1792	89.4422	0	0.027424490221558	13q	1612
chr13	32000001	33000000	1000000	*	100	39.3145	90.0653	0	0.0241785912813025	13q	1613
chr13	34000001	35000000	1000000	*	100	38.7701	90.712	0	0.00159593905171496	13q	1614
chr13	35000001	36000000	1000000	*	100	37.1869	90.6891	0	-0.0252861252661821	13q	1615
chr13	37000001	38000000	1000000	*	100	36.4907	90.961	0	-0.00259458422181436	13q	1616
chr13	38000001	39000000	1000000	*	100	36.6317	90.6304	0	-0.0291352607563216	13q	1617
chr13	39000001	40000000	1000000	*	100	38.3954	91.0502	0	0.0241323579063055	13q	1618
chr13	41000001	42000000	1000000	*	100	39.3597	85.0317	0	0.0261587491632906	13q	1619
chr13	42000001	43000000	1000000	*	100	39.6029	89.2247	0	0.0458984657550082	13q	1620
chr13	43000001	44000000	1000000	*	100	39.2139	91.6497	0	0.0292526481073223	13q	1621
chr13	44000001	45000000	1000000	*	100	41.9857	90.2094	0	-0.00603567202625499	13q	1622
chr13	45000001	46000000	1000000	*	100	42.2329	85.9125	0	0.0211966189699025	13q	1623
chr13	46000001	47000000	1000000	*	100	39.3041	88.8786	0	0.0133366501710626	13q	1624
chr13	47000001	48000000	1000000	*	100	38.5705	86.086	0	0.0230503318497389	13q	1625
chr13	48000001	49000000	1000000	*	100	39.7088	86.802	0	0.021981542224606	13q	1626
chr13	49000001	50000000	1000000	*	100	40.5525	84.7089	0	-0.0181145330171549	13q	1627
chr13	50000001	51000000	1000000	*	100	39.3987	90.0082	0	0.01932128585944	13q	1628
chr13	51000001	52000000	1000000	*	100	41.9196	89.1051	0	0.0312712079497276	13q	1629
chr13	52000001	53000000	1000000	*	100	41.4538	73.5464	0	-0.0728019588227406	13q	1630
chr13	54000001	55000000	1000000	*	100	35.8657	90.1017	0	-0.0430343657406241	13q	1631
chr13	57000001	58000000	1000000	*	100	34.6077	90.1525	0	-0.0393324272874676	13q	1632
chr13	58000001	59000000	1000000	*	100	35.206	91.5036	0	-0.0166617095046047	13q	1633
chr13	59000001	60000000	1000000	*	100	37.5861	91.6251	0	-0.0158383440610221	13q	1634
chr13	60000001	61000000	1000000	*	100	37.6196	88.8957	0	-0.0284568361953702	13q	1635
chr13	61000001	62000000	1000000	*	100	35.2048	91.3589	0	-0.0047909772562536	13q	1636
chr13	62000001	63000000	1000000	*	100	34.0768	93.0805	0	0.0128218169191436	13q	1637
chr13	63000001	64000000	1000000	*	100	34.5416	86.6578	0	-0.0679098462044745	13q	1638
chr13	64000001	65000000	1000000	*	100	34.1742	92.2891	0	0.00146807590730669	13q	1639
chr13	65000001	66000000	1000000	*	100	34.3129	91.8464	0	0.000725427328993278	13q	1640
chr13	66000001	67000000	1000000	*	100	35.0445	91.8376	0	0.00752346173930607	13q	1641
chr13	67000001	68000000	1000000	*	100	34.934	90.9902	0	-0.000337501971719945	13q	1642
chr13	68000001	69000000	1000000	*	100	33.9803	93.709	0	-0.00864031216097272	13q	1643
chr13	69000001	70000000	1000000	*	100	34.1024	91.36	0	0.00382025410822651	13q	1644
chr13	70000001	71000000	1000000	*	100	34.2086	93.4891	0	0.0171429067617417	13q	1645
chr13	71000001	72000000	1000000	*	100	34.6384	93.9054	0	0.00384958877114572	13q	1646
chr13	73000001	74000000	1000000	*	100	39.114	90.3636	0	-0.0067491503963823	13q	1647
chr13	74000001	75000000	1000000	*	100	37.4712	90.6781	0	0.0180603919839364	13q	1648
chr13	76000001	77000000	1000000	*	100	37.8508	90.477	0	0.0230620508716108	13q	1649
chr13	77000001	78000000	1000000	*	100	37.368	90.5319	0	0.0572321019825421	13q	1650
chr13	78000001	79000000	1000000	*	100	37.3491	91.6821	0	0.0214656271000214	13q	1651
chr13	79000001	80000000	1000000	*	100	37.6207	88.2427	0	0.0190057869150804	13q	1652
chr13	80000001	81000000	1000000	*	100	37.3063	87.8944	0	-0.0240134046047463	13q	1653
chr13	81000001	82000000	1000000	*	100	34.8028	90.6166	0	-0.0272439138973276	13q	1654
chr13	82000001	83000000	1000000	*	100	34.2545	91.962	0	-0.00430231777702839	13q	1655
chr13	85000001	86000000	1000000	*	100	34.8946	91.6528	0	-0.0325151569315903	13q	1656
chr13	86000001	87000000	1000000	*	95	34.4726315789474	90.1019	0	-0.0216509376225452	13q	1657
chr13	87000001	88000000	1000000	*	100	34.2036	92.1567	0	0.00331894471941119	13q	1658
chr13	89000001	90000000	1000000	*	100	34.5612	92.9974	0	-0.0336700683726673	13q	1659
chr13	90000001	91000000	1000000	*	100	35.855	90.9322	0	-0.0215060567018275	13q	1660
chr13	91000001	92000000	1000000	*	100	36.5573	90.8471	0	0.00651596630691809	13q	1661
chr13	92000001	93000000	1000000	*	100	35.6614	88.2882	0	-0.0224949430781335	13q	1662
chr13	93000001	94000000	1000000	*	100	36.5888	92.7194	0	-0.0251451606055415	13q	1663
chr13	94000001	95000000	1000000	*	100	39.3932	91.1713	0	0.00674383247065513	13q	1664
chr13	96000001	97000000	1000000	*	100	38.3614	91.571	0	0.00267615256499409	13q	1665
chr13	97000001	98000000	1000000	*	100	40.3489	87.9383	0	0.00749011245938558	13q	1666
chr13	98000001	99000000	1000000	*	100	44.2148	89.1263	0	-0.00678200063670842	13q	1667
chr13	99000001	100000000	1000000	*	100	43.6078	88.2037	0	0.00258682262056875	13q	1668
chr13	100000001	101000000	1000000	*	99.9997	41.4710244130732	86.5085	0	-0.0240309500156455	13q	1669
chr13	101000001	102000000	1000000	*	100	37.398	92.2137	0	0.0100003571345697	13q	1670
chr13	102000001	103000000	1000000	*	100	38.6102	92.7188	0	0.0031580081361513	13q	1671
chr13	103000001	104000000	1000000	*	100	36.8823	93.3063	0	0.0167016096048126	13q	1672
chr13	104000001	105000000	1000000	*	100	35.9355	92.603	0	-0.013113156791317	13q	1673
chr13	106000001	107000000	1000000	*	100	39.8991	92.8406	0	-0.0369882300826996	13q	1674
chr13	108000001	109000000	1000000	*	100	37.8471	91.7029	0	-0.0289708381783857	13q	1675
chr13	110000001	111000000	1000000	*	100	45.6179	90.2205	0	-0.0186727513661914	13q	1676
chr13	111000001	112000000	1000000	*	90	46.8848888888889	88.7338	0	-0.0518104235546603	13q	1677
chr13	112000001	113000000	1000000	*	100	48.0483	88.4581	0	-0.0366687014015948	13q	1678
chr13	113000001	114000000	1000000	*	95	51.8169473684211	88.2489	0	-0.0294908772866597	13q	1679
chr14	20000001	21000000	1000000	*	100	41.5989	82.0141	0	-0.00334178890722941	14q	1680
chr14	21000001	22000000	1000000	*	100	41.6116	85.0515	0	-0.0115631855148339	14q	1681
chr14	22000001	23000000	1000000	*	100	42.6723	85.7543	0	0.037457597886709	14q	1682
chr14	24000001	25000000	1000000	*	100	44.6135	85.3086	0	0.0222359048758014	14q	1683
chr14	25000001	26000000	1000000	*	100	37.8503	87.122	0	0.000569110720625043	14q	1684
chr14	26000001	27000000	1000000	*	100	35.7138	92.245	0	-0.00347653299144968	14q	1685
chr14	27000001	28000000	1000000	*	100	34.4271	84.6105	0	0.0183535206476386	14q	1686
chr14	28000001	29000000	1000000	*	100	35.738	88.9657	0	-0.0323286683706472	14q	1687
chr14	29000001	30000000	1000000	*	100	36.2626	90.2815	0	0.00322857027581869	14q	1688
chr14	30000001	31000000	1000000	*	100	37.8207	88.912	0	0.014741316579172	14q	1689
chr14	31000001	32000000	1000000	*	100	40.0584	81.8227	0	-0.00658843424052391	14q	1690
chr14	33000001	34000000	1000000	*	100	38.8098	93.6214	0	0.0172667084524818	14q	1691
chr14	34000001	35000000	1000000	*	100	42.2492	79.1822	0	0.0211448685144273	14q	1692
chr14	35000001	36000000	1000000	*	100	40.1029	83.0241	0	-0.0110811291140288	14q	1693
chr14	36000001	37000000	1000000	*	100	39.3366	90.5698	0	-0.00451091926339897	14q	1694
chr14	38000001	39000000	1000000	*	100	37.7664	87.1836	0	-0.00520361918837287	14q	1695
chr14	39000001	40000000	1000000	*	100	38.3669	81.9549	0	0.0340359734517127	14q	1696
chr14	41000001	42000000	1000000	*	100	34.5814	90.0428	0	-0.0215251628121325	14q	1697
chr14	42000001	43000000	1000000	*	100	34.689	89.0844	0	-0.0262498750528495	14q	1698
chr14	44000001	45000000	1000000	*	100	36.8991	85.7437	0	-0.00991196296881042	14q	1699
chr14	47000001	48000000	1000000	*	100	35.5775	90.6919	0	-0.0276342520886959	14q	1700
chr14	48000001	49000000	1000000	*	100	35.4128	86.723	0	0.026489936419498	14q	1701
chr14	49000001	50000000	1000000	*	100	40.5521	83.8256	0	0.00700204697818552	14q	1702
chr14	50000001	51000000	1000000	*	100	40.797	86.8979	0	-0.00023063759984765	14q	1703
chr14	52000001	53000000	1000000	*	100	39.5845	85.1833	0	-0.00376156596036281	14q	1704
chr14	53000001	54000000	1000000	*	100	39.2849	87.7418	0	0.0166178796258956	14q	1705
chr14	54000001	55000000	1000000	*	100	41.3203	87.8456	0	0.0235741218973619	14q	1706
chr14	55000001	56000000	1000000	*	100	40.8636	87.6613	0	0.00320886069950266	14q	1707
chr14	56000001	57000000	1000000	*	100	40.3869	89.3038	0	0.00207814493775715	14q	1708
chr14	57000001	58000000	1000000	*	100	39.0897	85.5176	0	0.00268348272377605	14q	1709
chr14	58000001	59000000	1000000	*	100	39.8237	87.3681	0	-0.000454722873152624	14q	1710
chr14	59000001	60000000	1000000	*	100	39.155	88.1938	0	0.039166862145612	14q	1711
chr14	60000001	61000000	1000000	*	100	38.173	86.2755	0	0.0175370009276816	14q	1712
chr14	61000001	62000000	1000000	*	100	41.0634	89.5736	0	0.024691779794381	14q	1713
chr14	62000001	63000000	1000000	*	100	37.386	89.3534	0	0.0358969982814374	14q	1714
chr14	63000001	64000000	1000000	*	100	40.4835	83.9205	0	0.00697419405408184	14q	1715
chr14	64000001	65000000	1000000	*	100	43.8102	87.4205	0	0.0149767858079722	14q	1716
chr14	65000001	66000000	1000000	*	100	41.7874	87.0713	0	0.00709672436471265	14q	1717
chr14	66000001	67000000	1000000	*	100	38.3092	86.5605	0	0.0221534661048109	14q	1718
chr14	67000001	68000000	1000000	*	100	41.1841	86.3905	0	0.0082845421649802	14q	1719
chr14	68000001	69000000	1000000	*	100	43.5401	92.086	0	0.0305724299079451	14q	1720
chr14	69000001	70000000	1000000	*	100	44.4574	89.231	0	0.0287143935137255	14q	1721
chr14	70000001	71000000	1000000	*	100	41.7621	85.6455	0	0.0175002348333624	14q	1722
chr14	71000001	72000000	1000000	*	100	40.6436	86.0789	0	0.0213516308854892	14q	1723
chr14	72000001	73000000	1000000	*	100	43.851	91.174	0	0.0297723563158746	14q	1724
chr14	73000001	74000000	1000000	*	100	44.3894	78.9931	0	-0.0135255322431319	14q	1725
chr14	74000001	75000000	1000000	*	100	45.9755	85.5653	0	0.000458981149799031	14q	1726
chr14	75000001	76000000	1000000	*	100	43.4656	88.6378	0	0.0207690743278964	14q	1727
chr14	76000001	77000000	1000000	*	100	46.4725	88.6733	0	0.0113151262207781	14q	1728
chr14	77000001	78000000	1000000	*	100	45.9091	86.3905	0	0.0246679800875814	14q	1729
chr14	78000001	79000000	1000000	*	100	41.0275	93.9293	0	0.019795668664124	14q	1730
chr14	79000001	80000000	1000000	*	100	38.3271	92.0353	0	-0.00267166079311498	14q	1731
chr14	80000001	81000000	1000000	*	100	37.2596	89.2183	0	0.0145611863572511	14q	1732
chr14	81000001	82000000	1000000	*	100	39.8235	88.7583	0	-0.0120465085167728	14q	1733
chr14	82000001	83000000	1000000	*	100	35.9887	93.1212	0	-0.0112022467015251	14q	1734
chr14	85000001	86000000	1000000	*	100	37.363	90.8428	0	-0.0221603516870924	14q	1735
chr14	87000001	88000000	1000000	*	100	38.4972	91.5035	0	-0.00465539191156161	14q	1736
chr14	88000001	89000000	1000000	*	100	40.211	88.2223	0	-0.00435416433287794	14q	1737
chr14	89000001	90000000	1000000	*	100	43.1264	89.1682	0	0.0109935925888979	14q	1738
chr14	90000001	91000000	1000000	*	100	44.554	87.4403	0	0.00326527299862045	14q	1739
chr14	91000001	92000000	1000000	*	100	43.7841	85.4438	0	-0.00857436503638009	14q	1740
chr14	92000001	93000000	1000000	*	100	46.4716	86.7338	0	0.00838835258547999	14q	1741
chr14	93000001	94000000	1000000	*	100	45.1644	89.7889	0	-0.0157921119430147	14q	1742
chr14	94000001	95000000	1000000	*	100	45.2958	90.8174	0	-0.0101190235165279	14q	1743
chr14	95000001	96000000	1000000	*	100	45.6809	92.8945	0	0.0394660512970375	14q	1744
chr14	96000001	97000000	1000000	*	100	43.6361	91.9949	0	-0.0108946006816315	14q	1745
chr14	97000001	98000000	1000000	*	100	42.4091	94.2026	0	0.00337379524196013	14q	1746
chr14	98000001	99000000	1000000	*	100	42.0411	94.6207	0	-0.0170384003922481	14q	1747
chr14	99000001	100000000	1000000	*	100	48.1237	93.0957	0	-0.0281815619166116	14q	1748
chr14	100000001	101000000	1000000	*	100	49.1487	91.6783	0	-0.0328858719185667	14q	1749
chr14	101000001	102000000	1000000	*	100	46.9352	90.2422	0	-0.030099744707857	14q	1750
chr14	102000001	103000000	1000000	*	100	47.9034	81.7754	0	0.00401784785954418	14q	1751
chr14	103000001	104000000	1000000	*	100	48.6881	82.9908	0	-0.0278732408227009	14q	1752
chr14	104000001	105000000	1000000	*	100	54.6911	90.9398	0	-0.0150944295283295	14q	1753
chr14	105000001	106000000	1000000	*	100	55.4649	75.159	0	NA	14q	1754
chr14	106000001	107000000	1000000	*	88.3718	41.3481449964808	72.1696	0	NA	14q	1755
chr15	25000001	26000000	1000000	*	100	43.0508	91.8498	0	NA	15q	1756
chr15	26000001	27000000	1000000	*	100	41.0074	91.3169	0	-0.0564891905059182	15q	1757
chr15	27000001	28000000	1000000	*	99.9997	41.5713247139741	93.1215	0	-0.0462265543960335	15q	1758
chr15	29000001	30000000	1000000	*	100	43.3521	88.5157	0	-0.0649870943328473	15q	1759
chr15	31000001	32000000	1000000	*	100	44.7764	85.4887	0	-0.0140797695817352	15q	1760
chr15	33000001	34000000	1000000	*	100	41.0183	90.163	0	0.01952517449575	15q	1761
chr15	36000001	37000000	1000000	*	100	36.9855	92.7125	0	-0.000725683860031412	15q	1762
chr15	37000001	38000000	1000000	*	100	37.2826	87.8451	0	0.00950589084103248	15q	1763
chr15	38000001	39000000	1000000	*	100	39.5106	89.433	0	0.0315343686528776	15q	1764
chr15	39000001	40000000	1000000	*	100	39.7676	92.1921	0	0.0387490031141315	15q	1765
chr15	42000001	43000000	1000000	*	100	42.9594	84.9633	0	0.00346000333983376	15q	1766
chr15	43000001	44000000	1000000	*	100	43.9318	77.6212	0	-0.0325910423498099	15q	1767
chr15	44000001	45000000	1000000	*	100	40.9331	75.7902	0	-0.0239258333117288	15q	1768
chr15	45000001	46000000	1000000	*	100	43.3366	84.0361	0	-0.0178553930587735	15q	1769
chr15	46000001	47000000	1000000	*	100	36.779	89.6059	0	-0.0128799375733512	15q	1770
chr15	47000001	48000000	1000000	*	100	38.621	91.2873	0	0.000918608199877213	15q	1771
chr15	48000001	49000000	1000000	*	100	39.0364	94.2417	0	0.0288311426841577	15q	1772
chr15	49000001	50000000	1000000	*	100	37.4393	85.9369	0	0.0178427114225959	15q	1773
chr15	50000001	51000000	1000000	*	100	40.2902	82.8532	0	-0.00274124133605669	15q	1774
chr15	51000001	52000000	1000000	*	100	41.3857	87.3151	0	0.0430063721586739	15q	1775
chr15	53000001	54000000	1000000	*	100	38.1826	90.5894	0	0.0318842515746433	15q	1776
chr15	55000001	56000000	1000000	*	100	40.2404	82.058	0	-0.00951237614295791	15q	1777
chr15	56000001	57000000	1000000	*	100	37.6309	86.0734	0	-0.00479646732974109	15q	1778
chr15	57000001	58000000	1000000	*	100	41.254	92.9664	0	0.00518695856471274	15q	1779
chr15	59000001	60000000	1000000	*	100	41.643	86.6573	0	0.0133543660028533	15q	1780
chr15	60000001	61000000	1000000	*	100	41.1684	92.329	0	0.0478123129093146	15q	1781
chr15	61000001	62000000	1000000	*	100	39.8186	93.7114	0	0.0166070717819616	15q	1782
chr15	62000001	63000000	1000000	*	100	42.9383	89.7139	0	-0.00277374579318607	15q	1783
chr15	63000001	64000000	1000000	*	100	42.9325	88.658	0	0.0201050487599225	15q	1784
chr15	64000001	65000000	1000000	*	100	44.7697	81.6891	0	0.00258922854120103	15q	1785
chr15	65000001	66000000	1000000	*	100	44.611	84.9466	0	0.00679053234821991	15q	1786
chr15	66000001	67000000	1000000	*	100	47.2514	88.1973	0	0.0278123971029882	15q	1787
chr15	68000001	69000000	1000000	*	100	44.4592	90.6418	0	-0.0275662547042715	15q	1788
